"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
"5709",10939,"Fresno europeo","07/04/2011 16:28","Bajo (2 - 4 mts)",45,"Mediano",-68.8585173549,-32.8790627256,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5710",10940,"Fresno europeo","07/04/2011 16:18","Alto (> 8 mts)",74,"Grande",-68.8586097914,-32.8794150234,7,"Residencial Parque",1786336.08966,0,"Medio"
"5711",10941,"Morera","07/04/2011 16:07","Muy bajo (1 - 2 mts)",10,"Chico",-68.8587487012,-32.8799471172,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5712",10944,"Paraiso","21/03/2011 16:44","Alto (> 8 mts)",62,"Grande",-68.8574576324,-32.8805574847,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5713",10946,"Palo borracho","21/03/2011 16:16","Muy bajo (1 - 2 mts)",8,"Chico",-68.8570871566,-32.8806312307,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5714",10950,"Pltano","21/03/2011 15:53","Alto (> 8 mts)",98,"Grande",-68.8566630365,-32.8809646468,7,"Residencial Parque",1786336.08966,0,"Medio"
"5715",10953,"Morera","21/03/2011 15:38","Bajo (2 - 4 mts)",10,"Chico",-68.856796018,-32.8814801537,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5716",10956,"Morera","28/03/2011 15:51","Medio (4 - 8 mts)",36,"Mediano",-68.8575050578,-32.8815490638,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5717",10958,"Morera","21/03/2011 17:20","Alto (> 8 mts)",72,"Grande",-68.8580093649,-32.8814113177,7,"Residencial Parque",1786336.08966,0,"Medio"
"5718",10959,"Prunas","21/03/2011 17:17","Bajo (2 - 4 mts)",32,"Mediano",-68.8579720723,-32.8813139502,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5719",10960,"Morera","21/03/2011 17:09","Alto (> 8 mts)",68,"Grande",-68.8578424012,-32.8810173776,7,"Residencial Parque",1786336.08966,0,"Medio"
"5720",10962,"Ailanthus","21/03/2011 17:00","Medio (4 - 8 mts)",52,"Mediano",-68.8577809204,-32.8808727699,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5721",10963,"Fresno europeo","21/03/2011 16:59","Medio (4 - 8 mts)",38,"Mediano",-68.8577772798,-32.8808559348,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5722",10969,"Morera","08/04/2011 11:06","Alto (> 8 mts)",101,"Grande",-68.8564495198,-32.8817469173,7,"Residencial Parque",1786336.08966,1,"Medio"
"5723",10970,"Fresno europeo","08/04/2011 10:58","Medio (4 - 8 mts)",38,"Mediano",-68.8566455654,-32.8817122953,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5724",10971,"Morera","08/04/2011 10:54","Alto (> 8 mts)",120,"Grande",-68.8566796492,-32.8816034432,7,"Residencial Parque",1786336.08966,0,"Medio"
"5725",10975,"Fresno europeo","08/04/2011 10:40","Medio (4 - 8 mts)",33,"Mediano",-68.8565816994,-32.8812474174,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5726",10976,"Morera","08/04/2011 10:38","Alto (> 8 mts)",144,"Grande",-68.8565797259,-32.8812174257,7,"Residencial Parque",1786336.08966,0,"Alto"
"5727",10978,"Fresno americano","06/04/2011 12:05","Medio (4 - 8 mts)",102,"Grande",-68.8562073703,-32.8808012951,7,"Residencial Parque",1786336.08966,0,"Medio"
"5728",10979,"Olmo comun","06/04/2011 12:03","Medio (4 - 8 mts)",43,"Mediano",-68.8561740284,-32.8808065389,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5729",10982,"Morera","23/03/2011 12:34","Alto (> 8 mts)",57,"Mediano",-68.8553357687,-32.8810817139,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5730",10983,"Morera","23/03/2011 10:35","Alto (> 8 mts)",65,"Grande",-68.8553095423,-32.8819586205,6,"Residencial Norte",2694682.37982,1,"Bajo"
"5731",10985,"Acacia SP","23/03/2011 13:02","Bajo (2 - 4 mts)",41,"Mediano",-68.8547684287,-32.8820621235,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5732",10986,"Paraiso","28/03/2011 09:53","Medio (4 - 8 mts)",66,"Grande",-68.8541439929,-32.8820414361,6,"Residencial Norte",2694682.37982,0,"Medio"
"5733",10988,"Morera","28/03/2011 10:04","Alto (> 8 mts)",93,"Grande",-68.8540919092,-32.8818442302,6,"Residencial Norte",2694682.37982,0,"Medio"
"5734",10990,"Morera","23/03/2011 12:42","Alto (> 8 mts)",190,"Grande",-68.8551268143,-32.8810104006,6,"Residencial Norte",2694682.37982,1,"Alto"
"5735",10991,"Olmo comun","22/03/2011 13:11","Medio (4 - 8 mts)",42,"Mediano",-68.8538647915,-32.8815834524,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5736",10992,"Fresno europeo","22/03/2011 13:07","Medio (4 - 8 mts)",27,"Mediano",-68.8538876966,-32.881651071,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5737",10994,"Fresno europeo","22/03/2011 13:00","Alto (> 8 mts)",100,"Grande",-68.8539228157,-32.8817646432,6,"Residencial Norte",2694682.37982,1,"Medio"
"5738",10997,"Morera","23/03/2011 12:28","Medio (4 - 8 mts)",30,"Mediano",-68.8523847191,-32.8823176255,1,"Parque Central",1655357.93265,0,"Bajo"
"5739",10998,"Morera","23/03/2011 09:59","Alto (> 8 mts)",125,"Grande",-68.8523187339,-32.8815431675,1,"Parque Central",1655357.93265,0,"Medio"
"5740",11000,"Fresno europeo","29/03/2011 11:00","Muy bajo (1 - 2 mts)",10,"Chico",-68.8512701817,-32.8808562453,1,"Parque Central",1655357.93265,0,"Bajo"
"5741",11003,"Ailanthus","29/03/2011 10:05","Bajo (2 - 4 mts)",15,"Chico",-68.8519898473,-32.8813088652,1,"Parque Central",1655357.93265,0,"Bajo"
"5742",11005,"Ligustro","29/03/2011 09:54","Medio (4 - 8 mts)",40,"Mediano",-68.8519094751,-32.8810530553,1,"Parque Central",1655357.93265,0,"Bajo"
"5743",11010,"Pltano","07/04/2011 16:17","Alto (> 8 mts)",57,"Mediano",-68.8599663198,-32.8808477738,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5744",11011,"Pltano","07/04/2011 15:52","Alto (> 8 mts)",66,"Grande",-68.8598615669,-32.8811020791,7,"Residencial Parque",1786336.08966,0,"Medio"
"5745",11012,"Pltano","07/04/2011 15:50","Medio (4 - 8 mts)",35,"Mediano",-68.8598135481,-32.8811131062,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5746",11013,"Pltano","07/04/2011 15:36","Alto (> 8 mts)",74,"Grande",-68.8597593898,-32.8811222446,7,"Residencial Parque",1786336.08966,1,"Medio"
"5747",11014,"Pltano","07/04/2011 15:27","Alto (> 8 mts)",185,"Grande",-68.8594091671,-32.8811879103,7,"Residencial Parque",1786336.08966,0,"Alto"
"5748",11016,"Fresno americano","07/04/2011 15:17","Medio (4 - 8 mts)",43,"Mediano",-68.8591902144,-32.8812260175,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5749",11017,"Morera","07/04/2011 15:07","Alto (> 8 mts)",94,"Grande",-68.8588470044,-32.8812915543,7,"Residencial Parque",1786336.08966,1,"Medio"
"5750",11019,"Morera","07/04/2011 12:38","Alto (> 8 mts)",67,"Grande",-68.858013866,-32.8810795376,7,"Residencial Parque",1786336.08966,0,"Medio"
"5751",11021,"Paraiso","07/04/2011 12:22","Alto (> 8 mts)",113,"Grande",-68.8578615388,-32.8804933867,7,"Residencial Parque",1786336.08966,0,"Medio"
"5752",11024,"Prunas","07/04/2011 12:01","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8583220497,-32.8804651118,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5753",11025,"Paraiso","07/04/2011 11:59","Alto (> 8 mts)",66,"Grande",-68.8583205167,-32.8803943046,7,"Residencial Parque",1786336.08966,1,"Medio"
"5754",11027,"Prunas","07/04/2011 16:34","Medio (4 - 8 mts)",40,"Mediano",-68.8586160649,-32.8799960248,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5755",11028,"Morera","07/04/2011 16:35","Alto (> 8 mts)",102,"Grande",-68.8586153651,-32.8799764041,7,"Residencial Parque",1786336.08966,1,"Medio"
"5756",11030,"Fresno europeo","07/04/2011 17:03","Alto (> 8 mts)",66,"Grande",-68.8584187163,-32.8792452952,7,"Residencial Parque",1786336.08966,0,"Medio"
"5757",11031,"Morera","07/04/2011 16:24","Bajo (2 - 4 mts)",28,"Mediano",-68.8583385827,-32.8801961392,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5758",11033,"Morera","07/04/2011 16:15","Medio (4 - 8 mts)",38,"Mediano",-68.8580949357,-32.8802393869,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5759",11034,"Fresno europeo","28/03/2011 16:15","Muy bajo (1 - 2 mts)",8,"Chico",-68.8576135775,-32.8801491466,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5760",11036,"Fresno europeo","28/03/2011 16:40","Bajo (2 - 4 mts)",18,"Chico",-68.8572894056,-32.879392564,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5761",11038,"Fresno europeo","28/03/2011 16:47","Bajo (2 - 4 mts)",12,"Chico",-68.8574312407,-32.8791945372,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5762",11039,"Morera","28/03/2011 16:55","Medio (4 - 8 mts)",26,"Mediano",-68.8576940016,-32.8791464416,7,"Residencial Parque",1786336.08966,1,"Bajo"
"5763",11041,"Prunas","28/03/2011 17:12","Bajo (2 - 4 mts)",10,"Chico",-68.8581870161,-32.8790473527,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5764",11042,"Morera","04/04/2011 12:05","Muy bajo (1 - 2 mts)",8,"Chico",-68.8572573595,-32.8796350856,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5765",11043,"Morera","04/04/2011 11:47","Medio (4 - 8 mts)",45,"Mediano",-68.8575221005,-32.880243163,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5766",11044,"Fresno europeo","04/04/2011 11:45","Medio (4 - 8 mts)",35,"Mediano",-68.8575408077,-32.8802924907,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5767",11045,"Conifera","04/04/2011 10:42","Muy bajo (1 - 2 mts)",32,"Mediano",-68.857461075,-32.8803514607,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5768",11047,"Conifera","04/04/2011 10:19","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8568547258,-32.8804666124,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5769",11048,"Conifera","04/04/2011 10:16","Muy bajo (1 - 2 mts)",22,"Mediano",-68.8567668413,-32.8804795611,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5770",11051,"Jacarand","06/04/2011 10:14","Muy bajo (1 - 2 mts)",8,"Chico",-68.8563509788,-32.8797644598,7,"Residencial Parque",1786336.08966,1,"Bajo"
"5771",11052,"Pltano","06/04/2011 10:04","Alto (> 8 mts)",149,"Grande",-68.8562819901,-32.8794893813,6,"Residencial Norte",2694682.37982,0,"Alto"
"5772",11054,"Morera","31/03/2011 09:50","Alto (> 8 mts)",112,"Grande",-68.8562131566,-32.8798226095,6,"Residencial Norte",2694682.37982,0,"Medio"
"5773",11055,"Fresno europeo","31/03/2011 09:45","Medio (4 - 8 mts)",15,"Chico",-68.8562454724,-32.879960942,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5774",11058,"Morera","31/03/2011 09:29","Alto (> 8 mts)",81,"Grande",-68.856363619,-32.8803927318,7,"Residencial Parque",1786336.08966,1,"Medio"
"5775",11060,"Ailanthus","04/04/2011 10:25","Medio (4 - 8 mts)",28,"Mediano",-68.856046802,-32.8806293713,7,"Residencial Parque",1786336.08966,0,"Bajo"
"5776",11061,"Pltano","04/04/2011 10:12","Bajo (2 - 4 mts)",10,"Chico",-68.8557403048,-32.8806919671,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5777",11062,"Perenne","31/03/2011 12:47","Alto (> 8 mts)",96,"Grande",-68.8552233031,-32.8800488287,6,"Residencial Norte",2694682.37982,0,"Medio"
"5778",11064,"Paraiso","31/03/2011 12:43","Muy bajo (1 - 2 mts)",15,"Chico",-68.8552070431,-32.8799772145,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5779",11066,"Fresno europeo","31/03/2011 12:28","Medio (4 - 8 mts)",80,"Grande",-68.8551449446,-32.8797746151,6,"Residencial Norte",2694682.37982,0,"Medio"
"5780",11067,"Ligustro","31/03/2011 12:26","Medio (4 - 8 mts)",24,"Mediano",-68.8551388686,-32.8797521902,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5781",11068,"Fresno europeo","31/03/2011 10:41","Muy bajo (1 - 2 mts)",2,"Chico",-68.8551775181,-32.879619384,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5782",11069,"Morera","31/03/2011 10:35","Alto (> 8 mts)",65,"Grande",-68.8553016049,-32.8795973477,6,"Residencial Norte",2694682.37982,1,"Bajo"
"5783",11070,"Fresno europeo","31/03/2011 10:33","Alto (> 8 mts)",98,"Grande",-68.8553235239,-32.879593503,6,"Residencial Norte",2694682.37982,0,"Medio"
"5784",11071,"Perenne","31/03/2011 10:20","Medio (4 - 8 mts)",40,"Mediano",-68.8556444327,-32.8795311177,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5785",11074,"Fresno europeo","22/03/2011 09:42","Medio (4 - 8 mts)",26,"Mediano",-68.8550754638,-32.8802927106,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5786",11075,"Fresno europeo","22/03/2011 09:37","Bajo (2 - 4 mts)",31,"Mediano",-68.8548802933,-32.8803315998,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5787",11076,"Prunas","22/03/2011 09:30","Medio (4 - 8 mts)",42,"Mediano",-68.8546104234,-32.8803835025,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5788",11078,"Acer","22/03/2011 09:24","Medio (4 - 8 mts)",58,"Mediano",-68.8544685928,-32.8804162331,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5789",11081,"Palo borracho","21/03/2011 12:07","Muy bajo (1 - 2 mts)",12,"Chico",-68.855088245,-32.8803455773,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5790",11082,"Fresno americano","21/03/2011 11:59","Medio (4 - 8 mts)",65,"Grande",-68.8551804131,-32.8804781653,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5791",11087,"Morera","23/03/2011 09:44","Medio (4 - 8 mts)",63,"Grande",-68.8544576475,-32.8809200522,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5792",11088,"Pltano","23/03/2011 09:42","Alto (> 8 mts)",195,"Grande",-68.8544040695,-32.8809295325,6,"Residencial Norte",2694682.37982,0,"Alto"
"5793",11089,"Paraiso","23/03/2011 09:39","Alto (> 8 mts)",108,"Grande",-68.8542809199,-32.8809515905,6,"Residencial Norte",2694682.37982,0,"Medio"
"5794",11090,"Acer","22/03/2011 13:18","Medio (4 - 8 mts)",58,"Mediano",-68.8537070505,-32.8804020592,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5795",11096,"Fresno europeo","23/03/2011 13:21","Medio (4 - 8 mts)",85,"Grande",-68.853494592,-32.8801572037,6,"Residencial Norte",2694682.37982,0,"Medio"
"5796",11097,"Morera","29/03/2011 09:27","Medio (4 - 8 mts)",75,"Grande",-68.8535254935,-32.8810930783,6,"Residencial Norte",2694682.37982,0,"Medio"
"5797",11098,"Fresno europeo","29/03/2011 09:23","Bajo (2 - 4 mts)",22,"Mediano",-68.853361704,-32.8811279586,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5798",11099,"Morera","29/03/2011 09:19","Medio (4 - 8 mts)",50,"Mediano",-68.8532170191,-32.8811557684,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5799",11101,"Morera","29/03/2011 09:11","Alto (> 8 mts)",126,"Grande",-68.8528445437,-32.8812318646,1,"Parque Central",1655357.93265,0,"Medio"
"5800",11102,"Caducifolio","28/03/2011 12:36","Muy bajo (1 - 2 mts)",8,"Chico",-68.8527210205,-32.8812511904,1,"Parque Central",1655357.93265,0,"Bajo"
"5801",11104,"Paraiso","28/03/2011 10:52","Medio (4 - 8 mts)",86,"Grande",-68.8519458035,-32.8806252297,1,"Parque Central",1655357.93265,0,"Medio"
"5802",11107,"Tilo","28/03/2011 10:17","Bajo (2 - 4 mts)",10,"Chico",-68.8526832386,-32.8800947075,6,"Residencial Norte",2694682.37982,0,"Bajo"
"5803",11108,"Tipa","28/03/2011 10:00","Medio (4 - 8 mts)",80,"Grande",-68.8532288493,-32.8799883756,6,"Residencial Norte",2694682.37982,0,"Medio"
"5804",11109,"Morera","28/03/2011 09:57","Medio (4 - 8 mts)",75,"Grande",-68.8532510942,-32.8799840186,6,"Residencial Norte",2694682.37982,0,"Medio"
"5805",11110,"Ailanthus","30/03/2011 09:45","Alto (> 8 mts)",66,"Grande",-68.8520636251,-32.8816588282,1,"Parque Central",1655357.93265,0,"Medio"
"5806",11111,"Morera","30/03/2011 09:41","Bajo (2 - 4 mts)",19,"Chico",-68.8520833785,-32.8817058641,1,"Parque Central",1655357.93265,0,"Bajo"
"5807",11112,"Olmo comun","29/03/2011 13:03","Alto (> 8 mts)",70,"Grande",-68.8520856165,-32.8817269528,1,"Parque Central",1655357.93265,1,"Medio"
"5808",11114,"Morera","29/03/2011 10:55","Medio (4 - 8 mts)",30,"Mediano",-68.852231899,-32.8822627295,1,"Parque Central",1655357.93265,0,"Bajo"
"5809",11116,"Paraiso","30/03/2011 09:56","Alto (> 8 mts)",127,"Grande",-68.8519581978,-32.8816167937,1,"Parque Central",1655357.93265,1,"Medio"
"5810",11117,"Morera","17/01/2011 11:38","Bajo (2 - 4 mts)",48,"Mediano",-68.8430508471,-32.8996960635,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5811",11121,"Fresno europeo","18/01/2011 14:07","Bajo (2 - 4 mts)",18,"Chico",-68.8432912701,-32.9009601441,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5812",11123,"Fresno europeo","18/01/2011 13:55","Bajo (2 - 4 mts)",45,"Mediano",-68.8429749272,-32.901029767,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5813",11125,"Fresno europeo","27/01/2011 12:23","Medio (4 - 8 mts)",50,"Mediano",-68.8435981378,-32.9018047327,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5814",11126,"Morera","27/01/2011 10:13","Alto (> 8 mts)",130,"Grande",-68.8434059267,-32.9020199699,2,"Barrio Civico",2366816.36021,0,"Medio"
"5815",11127,"Morera","27/01/2011 10:10","Alto (> 8 mts)",80,"Grande",-68.8433636868,-32.9020285777,2,"Barrio Civico",2366816.36021,0,"Medio"
"5816",11128,"Ailanthus","27/01/2011 14:01","Alto (> 8 mts)",150,"Grande",-68.8427144338,-32.9022846531,2,"Barrio Civico",2366816.36021,0,"Alto"
"5817",11131,"Morera","28/01/2011 13:45","Alto (> 8 mts)",65,"Grande",-68.8437024389,-32.9021614679,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5818",11133,"Morera","28/01/2011 13:40","Alto (> 8 mts)",180,"Grande",-68.843738532,-32.902310988,2,"Barrio Civico",2366816.36021,0,"Alto"
"5819",11135,"Prunas","28/01/2011 13:31","Bajo (2 - 4 mts)",18,"Chico",-68.8437845621,-32.9024826235,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5820",11137,"Catalpa","28/01/2011 10:23","Alto (> 8 mts)",140,"Grande",-68.84371076,-32.9029124569,2,"Barrio Civico",2366816.36021,0,"Alto"
"5821",11142,"Morera","28/01/2011 14:00","Alto (> 8 mts)",91,"Grande",-68.8435522748,-32.9020982782,2,"Barrio Civico",2366816.36021,1,"Medio"
"5822",11143,"Ligustro","21/01/2011 10:37","Muy bajo (1 - 2 mts)",15,"Chico",-68.8442324431,-32.9029407429,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5823",11144,"Caducifolio","26/01/2011 08:50","Muy bajo (1 - 2 mts)",11,"Chico",-68.8457453899,-32.9013311538,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5824",11145,"Morera","26/01/2011 09:13","Medio (4 - 8 mts)",49,"Mediano",-68.8457619869,-32.9016100976,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5825",11147,"Fresno americano","26/01/2011 09:45","Bajo (2 - 4 mts)",20,"Chico",-68.8455303682,-32.9018024018,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5826",11150,"Fresno europeo","26/01/2011 10:38","Medio (4 - 8 mts)",96,"Grande",-68.8450689509,-32.9016906805,2,"Barrio Civico",2366816.36021,0,"Medio"
"5827",11151,"Paraiso","26/01/2011 12:20","Muy bajo (1 - 2 mts)",8,"Chico",-68.844956389,-32.9014130143,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5828",11152,"Braquiquito","26/01/2011 12:18","Muy bajo (1 - 2 mts)",10,"Chico",-68.8449571371,-32.9014253378,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5829",11153,"Ligustro","26/01/2011 13:17","Bajo (2 - 4 mts)",110,"Grande",-68.8452922791,-32.900723725,2,"Barrio Civico",2366816.36021,0,"Medio"
"5830",11154,"Ligustro","26/01/2011 13:15","Bajo (2 - 4 mts)",60,"Mediano",-68.8453420412,-32.9007148842,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5831",11157,"Morera","07/02/2011 09:51","Medio (4 - 8 mts)",72,"Grande",-68.8439940252,-32.9033115009,2,"Barrio Civico",2366816.36021,0,"Medio"
"5832",11161,"Paraiso","20/01/2011 09:03","Alto (> 8 mts)",126,"Grande",-68.8433216421,-32.9001550234,2,"Barrio Civico",2366816.36021,0,"Medio"
"5833",11164,"Ailanthus","19/01/2011 12:01","Bajo (2 - 4 mts)",10,"Chico",-68.8440005088,-32.9005437631,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5834",11165,"Fresno americano","19/01/2011 12:00","Bajo (2 - 4 mts)",14,"Chico",-68.8440511103,-32.9005316976,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5835",11169,"Perenne","27/01/2011 13:14","Medio (4 - 8 mts)",36,"Mediano",-68.8441401246,-32.9015934565,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5836",11171,"Fresno europeo","27/01/2011 12:53","Alto (> 8 mts)",65,"Grande",-68.844109587,-32.901225593,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5837",11176,"Acacia SP","27/01/2011 13:35","Medio (4 - 8 mts)",28,"Mediano",-68.84394787,-32.9019302521,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5838",11177,"Perenne","27/01/2011 13:34","Medio (4 - 8 mts)",25,"Mediano",-68.8439720417,-32.9019282941,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5839",11181,"Morera","27/01/2011 09:46","Alto (> 8 mts)",60,"Mediano",-68.8445246119,-32.9008669486,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5840",11184,"Liquidambar","27/01/2011 09:19","Alto (> 8 mts)",78,"Grande",-68.8440933479,-32.9009900621,2,"Barrio Civico",2366816.36021,0,"Medio"
"5841",11188,"Paraiso sombrilla","27/01/2011 08:16","Medio (4 - 8 mts)",90,"Grande",-68.8445789981,-32.9018653483,2,"Barrio Civico",2366816.36021,0,"Medio"
"5842",11189,"Paraiso","27/01/2011 12:24","Medio (4 - 8 mts)",83,"Grande",-68.8449280489,-32.9017657861,2,"Barrio Civico",2366816.36021,0,"Medio"
"5843",11192,"Jacarand","27/01/2011 11:52","Bajo (2 - 4 mts)",40,"Mediano",-68.8447117678,-32.9010465246,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5844",11193,"Paraiso","27/01/2011 10:04","Bajo (2 - 4 mts)",30,"Mediano",-68.8446948578,-32.9009868532,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5845",11194,"Ligustro","27/01/2011 10:01","Alto (> 8 mts)",120,"Grande",-68.8446851774,-32.9009291483,2,"Barrio Civico",2366816.36021,0,"Medio"
"5846",11195,"Tilo","27/01/2011 07:37","Bajo (2 - 4 mts)",27,"Mediano",-68.8446105398,-32.9019997663,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5847",11200,"Caducifolio","26/01/2011 10:54","Bajo (2 - 4 mts)",38,"Mediano",-68.8441886229,-32.9028267779,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5848",11202,"Morera","24/01/2011 08:59","Medio (4 - 8 mts)",54,"Mediano",-68.8457908331,-32.9020173634,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5849",11203,"Acer","24/01/2011 08:56","Medio (4 - 8 mts)",82,"Grande",-68.845786822,-32.901969036,2,"Barrio Civico",2366816.36021,0,"Medio"
"5850",11204,"Acer","25/01/2011 10:24","Alto (> 8 mts)",90,"Grande",-68.8455955301,-32.9019167606,2,"Barrio Civico",2366816.36021,0,"Medio"
"5851",11206,"Morera","24/01/2011 11:38","Bajo (2 - 4 mts)",27,"Mediano",-68.8454165149,-32.9019207801,2,"Barrio Civico",2366816.36021,0,"Bajo"
"5852",11207,"Morera","24/01/2011 11:26","Bajo (2 - 4 mts)",50,"Mediano",-68.8452017153,-32.901931377,2,"Barrio Civico",2366816.36021,0,"Bajo"
