"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
"723",1395,"Paraiso","23/11/2011 10:55","Muy bajo (1 - 2 mts)",12,"Chico",-68.8709643895,-32.8794308398,7,"Residencial Parque",1786336.08966,0
"724",1396,"Acer","23/11/2011 10:54","Muy bajo (1 - 2 mts)",18,"Chico",-68.8709805925,-32.8794789447,7,"Residencial Parque",1786336.08966,0
"725",1399,"Acer","23/11/2011 10:50","Bajo (2 - 4 mts)",35,"Mediano",-68.8710623109,-32.8797356086,7,"Residencial Parque",1786336.08966,0
"726",1400,"Acer","23/11/2011 10:49","Bajo (2 - 4 mts)",40,"Mediano",-68.8712058071,-32.87977876,7,"Residencial Parque",1786336.08966,0
"727",1403,"Acer","23/11/2011 10:06","Medio (4 - 8 mts)",60,"Mediano",-68.8714382283,-32.8797392407,7,"Residencial Parque",1786336.08966,0
"728",1408,"Paraiso sombrilla","23/11/2011 09:48","Muy bajo (1 - 2 mts)",10,"Chico",-68.8715925593,-32.8795778708,7,"Residencial Parque",1786336.08966,0
"729",1413,"Paraiso","23/11/2011 08:32","Alto (> 8 mts)",155,"Grande",-68.8714825956,-32.8792513746,7,"Residencial Parque",1786336.08966,0
"730",1415,"Morera","23/11/2011 08:24","Muy bajo (1 - 2 mts)",8,"Chico",-68.8714483546,-32.8791498367,7,"Residencial Parque",1786336.08966,0
"731",1417,"Morera","23/11/2011 08:21","Medio (4 - 8 mts)",70,"Grande",-68.8713743646,-32.8789450473,7,"Residencial Parque",1786336.08966,0
"732",1418,"Morera","23/11/2011 08:19","Bajo (2 - 4 mts)",30,"Mediano",-68.8713661269,-32.8789072245,7,"Residencial Parque",1786336.08966,0
"733",1419,"Morera","23/11/2011 07:23","Medio (4 - 8 mts)",70,"Grande",-68.8713536459,-32.8788701286,7,"Residencial Parque",1786336.08966,0
"734",1420,"Prunas","23/11/2011 07:21","Muy bajo (1 - 2 mts)",16,"Chico",-68.8713406126,-32.8788313902,7,"Residencial Parque",1786336.08966,0
"735",1423,"Morera","22/11/2011 17:30","Medio (4 - 8 mts)",52,"Mediano",-68.8712893765,-32.8786792542,7,"Residencial Parque",1786336.08966,0
"736",1424,"Jacarand","22/11/2011 17:29","Medio (4 - 8 mts)",45,"Mediano",-68.8712731394,-32.8786310465,7,"Residencial Parque",1786336.08966,0
"737",1429,"Tilo","22/11/2011 17:23","Bajo (2 - 4 mts)",28,"Mediano",-68.8712028305,-32.8784225792,7,"Residencial Parque",1786336.08966,0
"738",1430,"Acer","22/11/2011 14:30","Medio (4 - 8 mts)",90,"Grande",-68.8711857072,-32.8783717466,7,"Residencial Parque",1786336.08966,0
"739",1434,"Acer","22/11/2011 14:23","Bajo (2 - 4 mts)",38,"Mediano",-68.8709963589,-32.878187009,7,"Residencial Parque",1786336.08966,0
"740",1435,"Paraiso","22/11/2011 13:16","Muy bajo (1 - 2 mts)",5,"Chico",-68.8709445262,-32.8781994476,7,"Residencial Parque",1786336.08966,0
"741",1438,"Acer","22/11/2011 12:44","Bajo (2 - 4 mts)",50,"Mediano",-68.8708084787,-32.8782320856,7,"Residencial Parque",1786336.08966,0
"742",1439,"Acer","22/11/2011 12:43","Bajo (2 - 4 mts)",33,"Mediano",-68.8707478633,-32.8782466114,7,"Residencial Parque",1786336.08966,0
"743",1443,"Aguaribay","25/11/2011 09:41","Medio (4 - 8 mts)",100,"Grande",-68.8714995127,-32.8755415063,7,"Residencial Parque",1786336.08966,0
"744",1445,"Fresno europeo","25/11/2011 09:50","Muy bajo (1 - 2 mts)",8,"Chico",-68.8713379439,-32.8755792069,7,"Residencial Parque",1786336.08966,0
"745",1446,"Fresno europeo","25/11/2011 09:53","Muy bajo (1 - 2 mts)",8,"Chico",-68.8712440882,-32.8756000215,7,"Residencial Parque",1786336.08966,0
"746",1448,"Conifera","25/11/2011 10:10","Muy bajo (1 - 2 mts)",28,"Mediano",-68.8711414723,-32.8756541734,7,"Residencial Parque",1786336.08966,0
"747",1453,"Jacarand","25/11/2011 10:22","Bajo (2 - 4 mts)",38,"Mediano",-68.8712149949,-32.8758858907,7,"Residencial Parque",1786336.08966,0
"748",1454,"Fresno europeo","25/11/2011 10:23","Medio (4 - 8 mts)",80,"Grande",-68.8712250649,-32.8759088411,7,"Residencial Parque",1786336.08966,0
"749",1455,"Fresno americano","25/11/2011 10:27","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8712524125,-32.8759849867,7,"Residencial Parque",1786336.08966,0
"750",1456,"Acacia SP","25/11/2011 10:29","Medio (4 - 8 mts)",70,"Grande",-68.8712611744,-32.8760081746,7,"Residencial Parque",1786336.08966,0
"751",1457,"Fresno europeo","25/11/2011 10:40","Bajo (2 - 4 mts)",65,"Grande",-68.8712748694,-32.8760397119,7,"Residencial Parque",1786336.08966,0
"752",1459,"Fresno europeo","25/11/2011 10:44","Muy bajo (1 - 2 mts)",35,"Mediano",-68.8713086096,-32.8761474044,7,"Residencial Parque",1786336.08966,0
"753",1460,"Fresno europeo","25/11/2011 10:45","Bajo (2 - 4 mts)",45,"Mediano",-68.8713374288,-32.8762265631,7,"Residencial Parque",1786336.08966,0
"754",1461,"Perenne","25/11/2011 10:47","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8713717719,-32.8763215838,7,"Residencial Parque",1786336.08966,0
"755",1463,"Morera","25/11/2011 10:52","Medio (4 - 8 mts)",70,"Grande",-68.8713914988,-32.8763710728,7,"Residencial Parque",1786336.08966,0
"756",1464,"Paraiso","25/11/2011 10:54","Medio (4 - 8 mts)",140,"Grande",-68.8714155793,-32.8764514854,7,"Residencial Parque",1786336.08966,0
"757",1467,"Fresno americano","25/11/2011 11:07","Bajo (2 - 4 mts)",30,"Mediano",-68.8714374751,-32.8765220014,7,"Residencial Parque",1786336.08966,0
"758",1469,"Fresno americano","25/11/2011 11:10","Bajo (2 - 4 mts)",30,"Mediano",-68.8714771492,-32.8766291021,7,"Residencial Parque",1786336.08966,0
"759",1472,"Conifera","25/11/2011 11:19","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8715222742,-32.8767688208,7,"Residencial Parque",1786336.08966,0
"760",1474,"Tilo","25/11/2011 11:23","Medio (4 - 8 mts)",75,"Grande",-68.871566543,-32.8768710075,7,"Residencial Parque",1786336.08966,0
"761",1475,"Conifera","25/11/2011 11:26","Bajo (2 - 4 mts)",38,"Mediano",-68.8715879169,-32.876954565,7,"Residencial Parque",1786336.08966,0
"762",1476,"Prunas","25/11/2011 11:27","Bajo (2 - 4 mts)",30,"Mediano",-68.8715963717,-32.8769780971,7,"Residencial Parque",1786336.08966,0
"763",1477,"Tilo","25/11/2011 11:28","Medio (4 - 8 mts)",55,"Mediano",-68.8716011979,-32.8769954894,7,"Residencial Parque",1786336.08966,0
"764",1479,"Paraiso sombrilla","25/11/2011 11:32","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8716295673,-32.8770860306,7,"Residencial Parque",1786336.08966,0
"765",1481,"Morera","24/11/2011 14:42","Medio (4 - 8 mts)",55,"Mediano",-68.8716555399,-32.8771566274,7,"Residencial Parque",1786336.08966,0
"766",1482,"Fresno europeo","24/11/2011 14:38","Medio (4 - 8 mts)",65,"Grande",-68.8716664215,-32.8771801629,7,"Residencial Parque",1786336.08966,0
"767",1484,"Paraiso","24/11/2011 14:35","Bajo (2 - 4 mts)",30,"Mediano",-68.8718644536,-32.8771693165,7,"Residencial Parque",1786336.08966,0
"768",1485,"Paraiso","24/11/2011 14:34","Bajo (2 - 4 mts)",33,"Mediano",-68.871924665,-32.8771542099,7,"Residencial Parque",1786336.08966,0
"769",1486,"Fresno americano","24/11/2011 14:33","Muy bajo (1 - 2 mts)",8,"Chico",-68.8719994067,-32.8771362002,7,"Residencial Parque",1786336.08966,0
"770",1487,"Paraiso","24/11/2011 14:31","Bajo (2 - 4 mts)",42,"Mediano",-68.8720769212,-32.8771152764,7,"Residencial Parque",1786336.08966,0
"771",1488,"Paraiso","24/11/2011 14:30","Muy bajo (1 - 2 mts)",25,"Mediano",-68.872159277,-32.8770961076,7,"Residencial Parque",1786336.08966,0
"772",1489,"Acacia SP","24/11/2011 14:29","Medio (4 - 8 mts)",80,"Grande",-68.8722001613,-32.8770494768,7,"Residencial Parque",1786336.08966,0
"773",1491,"Acacia SP","24/11/2011 11:33","Alto (> 8 mts)",145,"Grande",-68.8721258751,-32.8768403405,7,"Residencial Parque",1786336.08966,0
"774",1493,"Acacia SP","24/11/2011 11:31","Medio (4 - 8 mts)",80,"Grande",-68.8720836645,-32.8766639683,7,"Residencial Parque",1786336.08966,1
"775",1494,"Paraiso","24/11/2011 11:30","Medio (4 - 8 mts)",110,"Grande",-68.872058649,-32.8765942229,7,"Residencial Parque",1786336.08966,0
"776",1495,"Acacia SP","24/11/2011 11:29","Medio (4 - 8 mts)",115,"Grande",-68.8720292661,-32.8765075779,7,"Residencial Parque",1786336.08966,0
"777",1499,"Paraiso","24/11/2011 11:21","Medio (4 - 8 mts)",90,"Grande",-68.8719748881,-32.8763556833,7,"Residencial Parque",1786336.08966,0
"778",1500,"Paraiso","24/11/2011 11:20","Medio (4 - 8 mts)",80,"Grande",-68.8719608605,-32.8763204317,7,"Residencial Parque",1786336.08966,0
"779",1501,"Paraiso sombrilla","24/11/2011 11:19","Medio (4 - 8 mts)",130,"Grande",-68.8719539137,-32.876287033,7,"Residencial Parque",1786336.08966,0
"780",1508,"Jacarand","24/11/2011 07:30","Medio (4 - 8 mts)",30,"Mediano",-68.8718229998,-32.8759245189,7,"Residencial Parque",1786336.08966,0
"781",1509,"Acacia SP","24/11/2011 07:29","Medio (4 - 8 mts)",60,"Mediano",-68.8717996608,-32.8758522125,7,"Residencial Parque",1786336.08966,0
"782",1510,"Morera","24/11/2011 07:27","Medio (4 - 8 mts)",60,"Mediano",-68.8717948007,-32.8758278871,7,"Residencial Parque",1786336.08966,0
"783",1511,"Morera","24/11/2011 07:26","Medio (4 - 8 mts)",120,"Grande",-68.8717584965,-32.8757194761,7,"Residencial Parque",1786336.08966,0
"784",1512,"Aguaribay","24/11/2011 10:48","Medio (4 - 8 mts)",160,"Grande",-68.8738787539,-32.8776716677,7,"Residencial Parque",1786336.08966,0
"785",1515,"Acacia SP","24/11/2011 10:30","Bajo (2 - 4 mts)",50,"Mediano",-68.8735081561,-32.8777025435,7,"Residencial Parque",1786336.08966,0
"786",1517,"Fresno americano","24/11/2011 10:25","Bajo (2 - 4 mts)",26,"Mediano",-68.8733535525,-32.8778041423,7,"Residencial Parque",1786336.08966,0
"787",1518,"Fresno americano","24/11/2011 10:23","Bajo (2 - 4 mts)",14,"Chico",-68.873389326,-32.8778849306,7,"Residencial Parque",1786336.08966,0
"788",1519,"Aguaribay","24/11/2011 10:21","Muy bajo (1 - 2 mts)",16,"Chico",-68.873411415,-32.8779546187,7,"Residencial Parque",1786336.08966,0
"789",1520,"Fresno europeo","24/11/2011 10:19","Muy bajo (1 - 2 mts)",20,"Chico",-68.8734336773,-32.8780181448,7,"Residencial Parque",1786336.08966,0
"790",1521,"Aguaribay","24/11/2011 10:17","Bajo (2 - 4 mts)",130,"Grande",-68.8734501326,-32.878063935,7,"Residencial Parque",1786336.08966,0
"791",1525,"Fresno americano","24/11/2011 10:07","Muy bajo (1 - 2 mts)",10,"Chico",-68.8735229476,-32.8782629944,7,"Residencial Parque",1786336.08966,0
"792",1526,"Fresno americano","24/11/2011 10:05","Muy bajo (1 - 2 mts)",13,"Chico",-68.8735409187,-32.8783257173,7,"Residencial Parque",1786336.08966,0
"793",1527,"Fresno americano","24/11/2011 10:04","Bajo (2 - 4 mts)",24,"Mediano",-68.8735573741,-32.8783715075,7,"Residencial Parque",1786336.08966,0
"794",1528,"Fresno americano","24/11/2011 10:02","Bajo (2 - 4 mts)",27,"Mediano",-68.8735712572,-32.8784212004,7,"Residencial Parque",1786336.08966,0
"795",1529,"Fresno americano","24/11/2011 10:00","Bajo (2 - 4 mts)",30,"Mediano",-68.8735877126,-32.8784669906,7,"Residencial Parque",1786336.08966,0
"796",1531,"Fresno europeo","24/11/2011 09:56","Bajo (2 - 4 mts)",60,"Mediano",-68.8736292424,-32.8785791013,7,"Residencial Parque",1786336.08966,0
"797",1532,"Fresno americano","24/11/2011 09:54","Muy bajo (1 - 2 mts)",18,"Chico",-68.8736494957,-32.8786324056,7,"Residencial Parque",1786336.08966,0
"798",1534,"Fresno americano","24/11/2011 09:51","Bajo (2 - 4 mts)",32,"Mediano",-68.8736954205,-32.8787552978,7,"Residencial Parque",1786336.08966,0
"799",1535,"lamo criollo","23/11/2011 11:34","Medio (4 - 8 mts)",80,"Grande",-68.8729137818,-32.8774820233,7,"Residencial Parque",1786336.08966,0
"800",1539,"Fresno americano","23/11/2011 11:14","Bajo (2 - 4 mts)",26,"Mediano",-68.8726931166,-32.8779757747,7,"Residencial Parque",1786336.08966,0
"801",1542,"Fresno americano","23/11/2011 10:33","Bajo (2 - 4 mts)",26,"Mediano",-68.8728359249,-32.8783795379,7,"Residencial Parque",1786336.08966,0
"802",1543,"Fresno americano","23/11/2011 10:30","Muy bajo (1 - 2 mts)",9,"Chico",-68.8728458946,-32.8784178718,7,"Residencial Parque",1786336.08966,0
"803",1544,"Tipa","23/11/2011 10:28","Bajo (2 - 4 mts)",60,"Mediano",-68.872861208,-32.8784579018,7,"Residencial Parque",1786336.08966,0
"804",1545,"Prunas","22/11/2011 18:35","Muy bajo (1 - 2 mts)",12,"Chico",-68.8729566187,-32.8787324752,7,"Residencial Parque",1786336.08966,0
"805",1547,"Morera","22/11/2011 18:27","Bajo (2 - 4 mts)",24,"Mediano",-68.8730083954,-32.8788799781,7,"Residencial Parque",1786336.08966,0
"806",1549,"Tilo","22/11/2011 18:00","Medio (4 - 8 mts)",50,"Mediano",-68.8731090276,-32.8791939382,7,"Residencial Parque",1786336.08966,0
"807",1550,"Acer","22/11/2011 17:57","Medio (4 - 8 mts)",110,"Grande",-68.8731181759,-32.8792231858,7,"Residencial Parque",1786336.08966,0
"808",1552,"Fresno americano","22/11/2011 17:47","Bajo (2 - 4 mts)",20,"Chico",-68.8731433126,-32.8793064105,7,"Residencial Parque",1786336.08966,0
"809",1553,"Caducifolio","22/11/2011 17:03","Bajo (2 - 4 mts)",26,"Mediano",-68.8734229102,-32.8793805921,7,"Residencial Parque",1786336.08966,0
"810",1554,"Tilo","21/11/2011 18:12","Medio (4 - 8 mts)",76,"Grande",-68.8735181768,-32.8793634282,7,"Residencial Parque",1786336.08966,0
"811",1555,"Fresno europeo","21/11/2011 18:02","Bajo (2 - 4 mts)",38,"Mediano",-68.8736922068,-32.8792702373,7,"Residencial Parque",1786336.08966,0
"812",1556,"Fresno americano","21/11/2011 17:57","Bajo (2 - 4 mts)",36,"Mediano",-68.8736885477,-32.8791716695,7,"Residencial Parque",1786336.08966,0
"813",1557,"Morera","21/11/2011 17:55","Medio (4 - 8 mts)",64,"Grande",-68.8736764745,-32.8791431241,7,"Residencial Parque",1786336.08966,0
"814",1559,"Paraiso","21/11/2011 17:51","Bajo (2 - 4 mts)",100,"Grande",-68.8736333298,-32.8790121537,7,"Residencial Parque",1786336.08966,0
"815",1561,"Acer","21/11/2011 17:43","Bajo (2 - 4 mts)",80,"Grande",-68.8735891384,-32.8788981639,7,"Residencial Parque",1786336.08966,0
"816",1563,"Fresno americano","21/11/2011 17:35","Bajo (2 - 4 mts)",54,"Mediano",-68.8735403895,-32.8787533702,7,"Residencial Parque",1786336.08966,0
"817",1565,"Fresno americano","21/11/2011 16:40","Bajo (2 - 4 mts)",26,"Mediano",-68.873356944,-32.8782258453,7,"Residencial Parque",1786336.08966,0
"818",1566,"Paraiso","21/11/2011 16:26","Medio (4 - 8 mts)",120,"Grande",-68.8732248718,-32.8778257626,7,"Residencial Parque",1786336.08966,0
"819",1567,"Morera","25/11/2011 10:22","Medio (4 - 8 mts)",70,"Grande",-68.8740073993,-32.8767976529,7,"Residencial Parque",1786336.08966,0
"820",1568,"Fresno europeo","25/11/2011 10:21","Bajo (2 - 4 mts)",26,"Mediano",-68.8738988241,-32.8768240019,7,"Residencial Parque",1786336.08966,0
"821",1569,"Morera","25/11/2011 10:20","Medio (4 - 8 mts)",70,"Grande",-68.8738241745,-32.8768453797,7,"Residencial Parque",1786336.08966,0
"822",1571,"Fresno americano","25/11/2011 10:17","Bajo (2 - 4 mts)",25,"Mediano",-68.873631715,-32.876897508,7,"Residencial Parque",1786336.08966,0
"823",1572,"Paraiso sombrilla","25/11/2011 10:12","Medio (4 - 8 mts)",80,"Grande",-68.8735692245,-32.876917357,7,"Residencial Parque",1786336.08966,0
"824",1574,"Morera","25/11/2011 09:48","Medio (4 - 8 mts)",80,"Grande",-68.8734320706,-32.8769493366,7,"Residencial Parque",1786336.08966,0
"825",1579,"Fresno europeo","30/11/2011 10:44","Bajo (2 - 4 mts)",45,"Mediano",-68.8720580289,-32.8754875579,7,"Residencial Parque",1786336.08966,0
"826",1581,"Fresno europeo","30/11/2011 10:42","Bajo (2 - 4 mts)",45,"Mediano",-68.8723007747,-32.8755687321,7,"Residencial Parque",1786336.08966,0
"827",1583,"Fresno europeo","30/11/2011 10:40","Bajo (2 - 4 mts)",22,"Mediano",-68.8724380476,-32.8756628692,7,"Residencial Parque",1786336.08966,0
"828",1584,"Fresno europeo","30/11/2011 10:39","Bajo (2 - 4 mts)",70,"Grande",-68.8724842615,-32.8757069921,7,"Residencial Parque",1786336.08966,0
"829",1585,"Paraiso sombrilla","30/11/2011 10:38","Bajo (2 - 4 mts)",70,"Grande",-68.8724969132,-32.8757346067,7,"Residencial Parque",1786336.08966,0
"830",1586,"Acacia SP","30/11/2011 10:36","Bajo (2 - 4 mts)",50,"Mediano",-68.8725042227,-32.8757610897,7,"Residencial Parque",1786336.08966,0
"831",1588,"Morera","30/11/2011 10:32","Medio (4 - 8 mts)",100,"Grande",-68.872545848,-32.8758785733,7,"Residencial Parque",1786336.08966,0
"832",1592,"Algarrobo","30/11/2011 10:04","Muy bajo (1 - 2 mts)",12,"Chico",-68.8728749828,-32.8768156718,7,"Residencial Parque",1786336.08966,0
"833",1593,"Morera","24/11/2011 10:35","Medio (4 - 8 mts)",60,"Mediano",-68.8722476815,-32.879616824,7,"Residencial Parque",1786336.08966,0
"834",1594,"Morera","24/11/2011 10:34","Bajo (2 - 4 mts)",22,"Mediano",-68.8721648349,-32.8796367858,7,"Residencial Parque",1786336.08966,0
"835",1595,"Morera","24/11/2011 10:33","Medio (4 - 8 mts)",55,"Mediano",-68.8720950312,-32.8796496474,7,"Residencial Parque",1786336.08966,0
"836",1597,"Acacia SP","24/11/2011 10:31","Bajo (2 - 4 mts)",70,"Grande",-68.8719592647,-32.8796721428,7,"Residencial Parque",1786336.08966,0
"837",1600,"Caducifolio","24/11/2011 10:27","Muy bajo (1 - 2 mts)",40,"Mediano",-68.8718449813,-32.8796894861,7,"Residencial Parque",1786336.08966,0
"838",1601,"Paraiso sombrilla","24/11/2011 10:24","Bajo (2 - 4 mts)",66,"Grande",-68.8717653972,-32.8796329198,7,"Residencial Parque",1786336.08966,0
"839",1604,"Paraiso","24/11/2011 10:20","Bajo (2 - 4 mts)",60,"Mediano",-68.8716927424,-32.8794173468,7,"Residencial Parque",1786336.08966,0
"840",1605,"Paraiso sombrilla","24/11/2011 10:19","Bajo (2 - 4 mts)",50,"Mediano",-68.8716663914,-32.8793389969,7,"Residencial Parque",1786336.08966,0
"841",1606,"Paraiso","24/11/2011 10:18","Medio (4 - 8 mts)",66,"Grande",-68.8716554456,-32.8793064499,7,"Residencial Parque",1786336.08966,0
"842",1608,"Acer","24/11/2011 10:14","Bajo (2 - 4 mts)",60,"Mediano",-68.8716065993,-32.8791615652,7,"Residencial Parque",1786336.08966,0
"843",1609,"Acer","24/11/2011 10:13","Bajo (2 - 4 mts)",60,"Mediano",-68.8715911898,-32.8791158236,7,"Residencial Parque",1786336.08966,0
"844",1613,"Morera","24/11/2011 10:09","Muy bajo (1 - 2 mts)",10,"Chico",-68.8715269003,-32.8789250332,7,"Residencial Parque",1786336.08966,0
"845",1615,"Fresno europeo","24/11/2011 10:07","Bajo (2 - 4 mts)",22,"Mediano",-68.8714976935,-32.8788383369,7,"Residencial Parque",1786336.08966,0
"846",1620,"Acer","24/11/2011 10:00","Medio (4 - 8 mts)",60,"Mediano",-68.87141071,-32.8785933169,7,"Residencial Parque",1786336.08966,0
"847",1623,"Jacarand","24/11/2011 09:55","Medio (4 - 8 mts)",50,"Mediano",-68.8713667103,-32.8784626469,7,"Residencial Parque",1786336.08966,0
"848",1624,"Paraiso","24/11/2011 09:54","Bajo (2 - 4 mts)",70,"Grande",-68.8713292215,-32.8783513078,7,"Residencial Parque",1786336.08966,0
"849",1625,"Paraiso sombrilla","24/11/2011 09:53","Medio (4 - 8 mts)",95,"Grande",-68.8713113778,-32.8782983429,7,"Residencial Parque",1786336.08966,0
"850",1626,"Jacarand","24/11/2011 09:52","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8712980062,-32.8782586681,7,"Residencial Parque",1786336.08966,0
"851",1629,"Prunas","24/11/2011 09:49","Bajo (2 - 4 mts)",22,"Mediano",-68.8712593417,-32.8781439491,7,"Residencial Parque",1786336.08966,0
"852",1632,"Paraiso sombrilla","23/11/2011 10:10","Medio (4 - 8 mts)",100,"Grande",-68.8712094711,-32.8779958947,7,"Residencial Parque",1786336.08966,0
"853",1636,"Prunas","23/11/2011 10:05","Muy bajo (1 - 2 mts)",20,"Chico",-68.8711330494,-32.8777689958,7,"Residencial Parque",1786336.08966,0
"854",1638,"Prunas","23/11/2011 09:58","Muy bajo (1 - 2 mts)",15,"Chico",-68.8710884683,-32.8776330484,7,"Residencial Parque",1786336.08966,0
"855",1640,"Aguaribay","23/11/2011 09:56","Medio (4 - 8 mts)",90,"Grande",-68.8712880106,-32.8775318296,7,"Residencial Parque",1786336.08966,0
"856",1641,"Paraiso sombrilla","23/11/2011 09:55","Medio (4 - 8 mts)",95,"Grande",-68.8713866405,-32.8775074248,7,"Residencial Parque",1786336.08966,0
"857",1643,"Prunas","23/11/2011 09:52","Muy bajo (1 - 2 mts)",20,"Chico",-68.8716082578,-32.8775056038,7,"Residencial Parque",1786336.08966,0
"858",1649,"Fresno americano","23/11/2011 09:44","Muy bajo (1 - 2 mts)",18,"Chico",-68.8716828749,-32.8777271409,7,"Residencial Parque",1786336.08966,0
"859",1655,"Aguaribay","23/11/2011 08:41","Alto (> 8 mts)",110,"Grande",-68.8717857924,-32.8780327619,7,"Residencial Parque",1786336.08966,1
"860",1659,"Morera","23/11/2011 08:34","Bajo (2 - 4 mts)",32,"Mediano",-68.8719009826,-32.8783121372,7,"Residencial Parque",1786336.08966,0
"861",1660,"Morera","23/11/2011 08:26","Bajo (2 - 4 mts)",32,"Mediano",-68.8719119859,-32.8783447987,7,"Residencial Parque",1786336.08966,0
"862",1661,"Fresno americano","23/11/2011 08:25","Muy bajo (1 - 2 mts)",12,"Chico",-68.8719215634,-32.8783732308,7,"Residencial Parque",1786336.08966,0
"863",1662,"Acer","23/11/2011 08:24","Bajo (2 - 4 mts)",26,"Mediano",-68.8719423857,-32.8784350606,7,"Residencial Parque",1786336.08966,0
"864",1663,"Paraiso","23/11/2011 08:22","Bajo (2 - 4 mts)",20,"Chico",-68.8719667652,-32.87850746,7,"Residencial Parque",1786336.08966,0
"865",1665,"Morera","23/11/2011 08:09","Medio (4 - 8 mts)",66,"Grande",-68.8719847274,-32.8785608045,7,"Residencial Parque",1786336.08966,0
"866",1667,"Paraiso sombrilla","23/11/2011 08:17","Bajo (2 - 4 mts)",46,"Mediano",-68.8720275416,-32.8786879528,7,"Residencial Parque",1786336.08966,0
"867",1670,"Aguaribay","23/11/2011 08:10","Alto (> 8 mts)",136,"Grande",-68.8720779374,-32.8788375809,7,"Residencial Parque",1786336.08966,1
"868",1671,"Morera","23/11/2011 08:09","Medio (4 - 8 mts)",66,"Grande",-68.8720944718,-32.8788866626,7,"Residencial Parque",1786336.08966,0
"869",1672,"Paraiso","23/11/2011 08:08","Medio (4 - 8 mts)",90,"Grande",-68.8721096272,-32.8789316483,7,"Residencial Parque",1786336.08966,0
"870",1675,"Aguaribay","23/11/2011 08:05","Alto (> 8 mts)",122,"Grande",-68.8721761671,-32.8791292476,7,"Residencial Parque",1786336.08966,0
"871",1677,"Paraiso","23/11/2011 08:02","Bajo (2 - 4 mts)",66,"Grande",-68.8722260506,-32.8792773377,7,"Residencial Parque",1786336.08966,0
"872",1679,"Paraiso","23/11/2011 08:00","Bajo (2 - 4 mts)",60,"Mediano",-68.8722693008,-32.8794056893,7,"Residencial Parque",1786336.08966,0
"873",1681,"Fresno americano","23/11/2011 07:58","Bajo (2 - 4 mts)",36,"Mediano",-68.8723012954,-32.8795006144,7,"Residencial Parque",1786336.08966,0
"874",1683,"Morera","23/11/2011 07:57","Medio (4 - 8 mts)",70,"Grande",-68.8723131003,-32.879535641,7,"Residencial Parque",1786336.08966,0
